customerID,TenureBand,ARPU,ChargeRatio,ServiceCount,ContractRiskFlag,ValueTier,AutoPayFlag
3896-RCYYE,49-72 months,53.420149253731346,0.9996228154729474,4,1,Medium,1
9638-JIQYA,0-6 months,24.85,1.0020120724346075,0,1,Low,1
3258-SANFR,0-6 months,46.083333333333336,0.9699819168173599,0,1,Medium,1
3726-TBHQT,49-72 months,115.15352112676055,0.9899827541921992,6,0,Premium,1
3190-ITQXP,25-48 months,19.355434782608697,1.046217779524906,0,0,Low,1
0870-VEMYL,0-6 months,51.96,1.0363741339491916,2,1,Medium,1
4833-QTJNO,49-72 months,83.41492537313434,1.0052157887202975,2,1,High,1
3039-MJSLN,0-6 months,16.866666666666667,1.1976284584980237,0,1,Low,1
0178-CIIKR,0-6 months,19.333333333333332,1.0318965517241379,0,1,Low,0
5385-SUIRI,49-72 months,107.08365384615385,0.97307101744682,4,1,Premium,0
3982-XWFZQ,25-48 months,52.46785714285714,0.9577292219726363,0,1,Medium,0
5774-QPLTF,49-72 months,18.779,1.0836572767453008,0,0,Low,0
2322-VCZHZ,13-24 months,88.00434782608696,1.0226767452200978,3,1,High,0
5010-IPEAQ,49-72 months,54.08880597014925,1.0020557678775923,5,0,Medium,1
4009-ALQFH,25-48 months,94.762,1.0499989447246787,4,1,Premium,0
6383-ZTSIW,25-48 months,99.43461538461538,0.9966348199435268,4,0,Premium,0
8990-YOZLV,49-72 months,66.3463768115942,1.0083444374057975,3,0,Medium,0
3069-SSVSN,0-6 months,25.85,1.0,0,0,Low,0
5222-IMUKT,25-48 months,89.734375,1.0146613268326659,2,1,High,0
3627-FCRDW,7-12 months,74.72777777777777,0.9501152330681734,0,1,High,0
7562-GSUHK,13-24 months,98.35625,0.9475757768316706,3,1,Premium,1
6685-XSHHU,49-72 months,21.175833333333333,0.989335327220495,0,0,Low,1
8901-UPRHR,49-72 months,107.10347222222222,1.0195747881397144,5,0,Premium,1
4903-UYAVB,0-6 months,25.21,0.7675525585085284,0,1,Low,0
0118-JPNOY,25-48 months,84.37115384615385,1.0169352449114488,2,1,High,1
6776-TLWOI,0-6 months,21.516666666666666,0.9225406661502712,0,1,Low,0
3845-FXCYS,0-6 months,15.6,1.2596153846153846,0,1,Low,0
5857-XRECV,0-6 months,19.125,1.0718954248366013,0,0,Low,1
0725-CXOTM,25-48 months,93.00277777777778,0.9639497028165228,5,0,Premium,1
4343-EJVQB,7-12 months,76.22857142857143,0.975356071964018,1,1,High,0
9000-PLFUZ,49-72 months,48.45916666666667,1.0204467678973708,3,0,Medium,1
3427-GGZZI,13-24 months,85.30526315789473,1.0444842053307009,2,1,High,0
7779-ORAEL,25-48 months,77.3411111111111,0.9716695159969545,4,0,High,1
0644-OQMDK,0-6 months,73.4625,0.9617151607963247,0,1,High,0
4077-CROMM,25-48 months,104.62741935483871,0.9959148437620435,4,1,Premium,0
3154-CFSZG,25-48 months,88.02553191489362,1.0229986464275356,3,1,High,0
2868-MZAGQ,0-6 months,79.25,1.0,1,1,High,0
4847-QNOKA,0-6 months,44.9,1.0,0,1,Medium,1
2220-IAHLS,0-6 months,19.4,1.0,0,1,Low,1
1658-XUHBX,49-72 months,90.65508474576271,0.9789853514438224,2,1,Premium,1
6379-RXJRQ,7-12 months,65.965,1.0626847570681421,0,1,Medium,0
2378-HTWFW,25-48 months,90.87142857142857,1.0014148718754914,2,1,Premium,1
8650-RHRKE,0-6 months,29.625,1.00084388185654,1,1,Low,0
4377-VDHYI,25-48 months,94.4953125,0.9608942242505415,3,0,Premium,0
0475-RIJEP,25-48 months,78.27558139534884,0.994563037568519,1,1,High,0
1260-TTRXI,0-6 months,48.825,1.1121351766513055,1,1,Medium,0
3719-TDVQB,49-72 months,19.09444444444444,0.9924352633110272,0,0,Low,0
6328-ZPBGN,7-12 months,90.69545454545454,1.0491154212399139,2,1,Premium,1
0201-MIBOL,49-72 months,98.05833333333334,1.0442763661086087,3,0,Premium,1
4937-QPZPO,49-72 months,102.31721311475411,0.9763753034199332,3,0,Premium,0
2925-VDZHY,49-72 months,90.29652777777778,0.9823190568112776,6,0,Premium,1
6981-TDRFT,25-48 months,52.66136363636363,1.031116481809158,4,0,Medium,0
3413-CSSTH,25-48 months,54.57439024390244,1.020625237424862,1,1,Medium,1
8033-VCZGH,49-72 months,104.626,0.993538890906658,4,0,Premium,0
4789-KWMXN,25-48 months,112.25106382978724,0.9875184806095757,5,0,Premium,1
0224-NIJLP,7-12 months,20.6875,0.9740181268882174,0,0,Low,0
7542-CYDDM,13-24 months,19.916666666666668,1.006694560669456,0,1,Low,0
4718-WXBGI,49-72 months,91.8736111111111,1.0008314562578422,6,0,Premium,1
2867-UIMSS,0-6 months,80.5,1.0,1,1,High,0
8495-PRWFH,25-48 months,57.660714285714285,0.9651285227624652,1,1,Medium,0
0439-IFYUN,13-24 months,71.92222222222222,1.0386219681754982,1,1,High,0
5716-LIBJC,13-24 months,99.93076923076923,1.042221537987838,4,0,Premium,1
2868-LLSKM,49-72 months,84.31470588235294,0.9921163707398752,2,0,High,1
8111-RKSPX,0-6 months,76.3875,0.9451808214694812,0,1,High,1
2988-QRAJY,49-72 months,107.69202898550725,1.021895501799953,5,0,Premium,1
1585-MQSSU,13-24 months,52.970588235294116,0.9722376457523598,1,1,Medium,0
0071-NDAFP,25-48 months,25.224,1.010941960038059,0,0,Low,1
2856-NNASM,25-48 months,89.69186046511628,0.9984183574252933,2,1,High,0
7328-ZJAJO,49-72 months,20.722881355932206,0.9409888357256777,0,0,Low,1
6458-CYIDZ,0-6 months,74.96000000000001,1.0765741728922091,2,1,High,0
8559-CIZFV,13-24 months,77.38095238095238,1.0015384615384615,4,0,High,0
1090-PYKCI,49-72 months,104.85217391304349,1.0023635760490959,5,0,Premium,1
3058-WQDRE,13-24 months,25.52692307692308,0.9852342926020791,0,1,Low,1
7547-EKNFS,25-48 months,94.2702380952381,1.0103931200828418,3,1,Premium,1
2279-AXJJK,49-72 months,97.85384615384615,0.9774781856772268,3,1,Premium,1
6769-DYBQN,25-48 months,86.29130434782608,0.9850355217413211,2,1,High,0
0909-SELIE,49-72 months,79.68606557377049,1.013979036588251,5,0,High,1
3417-TSCIC,25-48 months,27.17413793103448,0.9144724319522874,0,0,Low,0
1042-HFUCW,25-48 months,50.653999999999996,1.0808623208433688,2,0,Medium,1
4439-JMPMT,0-6 months,94.19,0.910393884701136,2,1,Premium,0
6537-OTKMY,13-24 months,45.88,1.1061464690496947,3,0,Medium,0
8999-EXMNO,13-24 months,20.405263157894737,0.9874903275728656,0,0,Low,0
6725-TPKJO,25-48 months,19.210227272727273,1.04371487725525,0,0,Low,0
2446-BEGGB,0-6 months,93.43333333333334,1.0515519086692828,3,1,Premium,0
7162-WPHPM,49-72 months,72.9353448275862,0.9816913893977897,4,0,High,1
1599-MMYRQ,49-72 months,80.37177419354839,1.0134154784720202,2,0,High,1
8821-KVZKQ,49-72 months,58.75928571428571,0.993885464911321,5,0,Medium,1
1496-GGSUK,0-6 months,25.7,1.0,0,1,Low,0
6434-TTGJP,7-12 months,52.1,1.0307101727447217,5,0,Medium,1
0042-JVWOJ,25-48 months,18.148076923076925,1.0800042386351594,0,0,Low,1
0130-SXOUN,49-72 months,90.5590909090909,0.9872007227827136,2,1,Premium,1
2575-GFSOE,7-12 months,72.41428571428571,0.952850660879858,0,1,High,0
2330-PQGDQ,49-72 months,84.30882352941177,0.9987092272806558,2,0,High,1
1452-UZOSF,49-72 months,104.84166666666667,1.0120022255782528,5,0,Premium,1
2097-YVPKN,49-72 months,25.45769230769231,1.0114820969935034,0,0,Low,0
2842-JTCCU,0-6 months,40.175,1.1462352209085251,0,1,Medium,1
8597-CTXVJ,49-72 months,65.02142857142857,0.9989014610567944,3,0,Medium,1
6631-HMANX,49-72 months,86.49305555555556,0.987940586109996,5,0,High,1
9962-BFPDU,0-6 months,20.05,1.0,0,1,Low,0
3296-SILRA,0-6 months,76.4,1.0,1,1,High,0
9681-OXGVC,0-6 months,102.8,0.977626459143969,3,1,Premium,0
6394-HHHZM,0-6 months,19.166666666666668,1.0799999999999998,0,1,Low,0
5995-LFTLE,49-72 months,25.419827586206896,0.9952860582629633,0,0,Low,1
5180-UCIIQ,13-24 months,40.00909090909091,1.0010224948875255,2,1,Medium,0
1932-UEDCX,25-48 months,99.09848484848484,1.015151746808348,3,1,Premium,1
7153-OANIO,0-6 months,69.95,1.0,0,1,Medium,0
5188-HGMLP,49-72 months,72.57685185185186,1.0196088437543855,0,1,High,1
0665-XHDJU,49-72 months,101.19027777777778,0.9823078084466833,3,0,Premium,0
6521-YYTYI,0-6 months,93.3,1.0,2,1,Premium,0
8878-HMWBV,0-6 months,56.35,0.8722271517302572,1,1,Medium,0
8265-HKSOW,49-72 months,106.36527777777778,1.0101980857370434,5,0,Premium,1
3544-FBCAS,49-72 months,82.76805555555556,1.0100515161176646,5,0,High,1
5331-RGMTT,49-72 months,98.06851851851852,1.0100081197953057,3,1,Premium,1
4759-PXTAN,49-72 months,79.5457627118644,1.0069675274865764,4,0,High,0
7054-DMVAS,49-72 months,65.0537037037037,1.0037860457172136,3,0,Medium,1
3428-MMGUB,49-72 months,87.18666666666667,1.0271065912218993,2,0,High,0
6549-BTYPG,49-72 months,60.0575,1.0123631519793532,5,0,Medium,1
7823-JSOAG,0-6 months,72.48333333333333,1.0278224879282594,0,1,High,0
3705-RHRFR,49-72 months,99.64275362318841,0.9950547972103239,3,0,Premium,1
9374-YOLBJ,0-6 months,19.25,1.0,0,1,Low,0
9074-KGVOX,49-72 months,40.427,0.9758329829074629,2,1,Medium,1
6128-DAFVY,49-72 months,45.802678571428565,0.9792003742763018,2,1,Medium,1
9933-QRGTX,49-72 months,93.52916666666667,1.039248006415111,4,0,Premium,0
4476-OSWTN,49-72 months,110.2913043478261,1.002345567075334,5,0,Premium,0
3751-KTZEL,0-6 months,35.05,1.0,1,1,Low,0
1977-STDKI,0-6 months,73.0,1.0,1,1,High,0
5066-GFJMM,0-6 months,15.25,1.3049180327868852,0,1,Low,0
2661-GKBTK,49-72 months,75.7325,1.0160763212623378,4,0,High,1
0458-HEUZG,13-24 months,34.646153846153844,1.021758436944938,2,0,Low,0
7268-WNTCP,49-72 months,20.924999999999997,0.9772998805256871,0,0,Low,1
0824-VWDPO,25-48 months,98.72777777777777,0.9799673625569749,3,0,Premium,1
8409-WQJUX,25-48 months,56.926,0.9521132698591154,4,0,Medium,0
2578-JQPHZ,25-48 months,99.50795454545455,1.0059497299210889,4,0,Premium,1
3278-FSIXX,0-6 months,37.1,1.219676549865229,0,1,Medium,0
5813-UECBU,25-48 months,82.31212121212121,1.018683503294923,2,1,High,1
0328-GRPMV,0-6 months,70.1,1.0,0,1,Medium,0
9746-UGFAC,13-24 months,20.48409090909091,1.017863086652613,0,0,Low,1
2946-KIQSP,25-48 months,33.59571428571428,0.9956627120806227,2,1,Low,0
0625-AFOHS,25-48 months,19.268965517241377,1.0483178239083752,0,0,Low,0
6726-WEXXK,25-48 months,82.22592592592592,1.044682671951714,2,0,High,0
4636-OLWOE,49-72 months,60.797222222222224,1.003335313199616,3,0,Medium,0
4342-HENTK,0-6 months,71.175,0.9926238145416229,0,1,High,0
4685-ERGHK,49-72 months,86.65350877192982,1.0028445614212684,1,0,High,0
0885-HMGPY,49-72 months,68.34677419354838,1.015410029498525,4,0,Medium,1
5003-OKNNK,13-24 months,22.396666666666665,0.908617353772883,0,0,Low,1
4195-SMMNX,0-6 months,16.6,1.2259036144578312,0,1,Low,0
7208-PSIHR,49-72 months,102.69285714285714,1.015649996522223,4,0,Premium,1
4012-ZTHBR,13-24 months,44.107142857142854,1.019109311740891,0,1,Medium,0
0489-WMEMG,13-24 months,48.667391304347824,1.016080761156028,1,0,Medium,0
7435-ZNUYY,0-6 months,19.433333333333334,1.0600343053173242,0,0,Low,0
1354-YZFNB,0-6 months,17.2,1.1366279069767442,0,0,Low,1
6956-SMUCM,0-6 months,95.8,1.033402922755741,4,1,Premium,1
2985-FMWYF,13-24 months,101.80652173913045,0.9184087463432341,2,1,Premium,0
2812-ENYMO,25-48 months,52.41730769230769,1.0406867960523902,4,0,Medium,1
2717-HVIZY,7-12 months,20.45,0.980440097799511,0,1,Low,0
3223-WZWJM,25-48 months,86.69999999999999,0.9682814302191466,1,1,High,0
3422-GALYP,0-6 months,72.575,1.0947295900792284,1,1,High,0
9053-JZFKV,49-72 months,115.70597014925373,1.0042697006049819,6,0,Premium,1
2530-ENDWQ,49-72 months,92.75140845070423,1.010227246843372,2,0,Premium,1
2890-WFBHU,49-72 months,81.12033898305086,0.9843400681139131,5,0,High,1
0327-WFZSY,25-48 months,98.3474358974359,1.01680332677191,3,0,Premium,0
7977-HXJKU,13-24 months,18.904761904761905,1.0367758186397986,0,0,Low,0
6615-ZGEDR,0-6 months,19.7,1.0,0,1,Low,0
7033-CLAMM,25-48 months,21.401041666666668,0.9438792893648089,0,0,Low,1
4023-RTIQM,25-48 months,50.97096774193548,0.9887981773305488,4,0,Medium,1
0864-FVJNJ,49-72 months,112.85546875,1.0043819874701463,6,0,Premium,0
7356-IWLFW,25-48 months,81.95,0.9762050030506406,1,1,High,1
9541-PWTWO,49-72 months,81.42211538461538,0.9942016320457256,4,0,High,1
3967-VQOGC,49-72 months,25.078358208955223,0.992887963100729,0,0,Low,0
7872-RDDLZ,49-72 months,55.6044776119403,0.9873305596564219,1,1,Medium,0
9250-WYPLL,0-6 months,82.72999999999999,0.913211652363109,0,1,High,0
6308-CQRBU,49-72 months,108.55915492957746,1.006363766104026,5,0,Premium,0
2754-XBHTB,7-12 months,79.35,0.9785759294265912,1,1,High,1
1597-LHYNC,25-48 months,96.04615384615384,0.9891078007368252,3,1,Premium,0
0186-CAERR,49-72 months,117.03591549295774,0.9937120542026945,6,0,Premium,1
3043-SUDUA,25-48 months,18.7984375,1.0585986202310698,0,1,Low,1
5442-BHQNG,0-6 months,69.625,1.0104129263913824,0,1,Medium,0
2169-RRLFW,49-72 months,26.595070422535212,0.962584403548259,0,0,Low,1
5872-OEQNH,49-72 months,46.23166666666667,0.9614622012329211,3,0,Medium,0
3162-KKZXO,49-72 months,98.35909090909091,1.018207865428162,3,0,Premium,0
7055-VKGDA,49-72 months,104.5074074074074,1.008540950490839,5,0,Premium,1
0754-UKWQP,0-6 months,98.85,0.9696509863429439,3,1,Premium,0
8873-GLDMH,0-6 months,66.88333333333334,1.1041614752055817,0,1,Medium,0
5696-JVVQY,25-48 months,67.46666666666667,1.0390316205533596,4,0,Medium,1
8946-BFWSG,49-72 months,24.96904761904762,1.011252026318299,0,0,Low,0
7493-TPUWZ,0-6 months,79.15,1.0,1,1,High,0
0547-HURJB,7-12 months,19.650000000000002,1.0712468193384224,0,1,Low,1
8904-OPDCK,49-72 months,25.27314814814815,0.9872137754167429,0,1,Low,1
8845-LWKGE,25-48 months,66.17166666666667,0.9747374253834723,3,0,Medium,0
1577-HKTFG,25-48 months,21.861666666666668,0.8988335747503239,0,1,Low,1
8752-STIVR,0-6 months,75.7875,1.0423882566386278,1,1,High,0
0691-NIKRI,25-48 months,108.38,0.9775788890939289,4,0,Premium,1
5022-JNQEQ,7-12 months,71.94444444444444,1.0542857142857143,1,1,High,0
4558-FANTW,13-24 months,92.61470588235295,0.9917431484010287,3,1,Premium,0
3249-VHRIP,49-72 months,44.33387096774193,0.9834467202677631,3,0,Medium,1
3736-BLEPA,25-48 months,88.70178571428572,1.0287278803374065,3,0,High,1
4701-LKOZD,49-72 months,90.96,0.9866974494283202,6,0,Premium,1
6603-QWSPR,25-48 months,106.61304347826086,0.9792422821255252,5,0,Premium,1
9921-QFQUL,13-24 months,88.9108695652174,1.0139367710701974,2,1,High,0
1929-ZCBHE,25-48 months,38.18723404255319,1.0553264987742366,3,0,Medium,0
4378-MYPGO,49-72 months,105.4875,0.9977485484062093,5,0,Premium,1
8651-ENBZX,49-72 months,107.35666666666665,0.9873629956220699,4,0,Premium,0
4129-LYCOI,49-72 months,105.06044776119403,0.989906308379682,4,0,Premium,0
7798-JVXYM,13-24 months,65.81428571428572,1.0582808769264165,3,1,Medium,0
8647-SDTWQ,49-72 months,70.49736842105263,1.053940050020531,0,1,High,0
2696-ECXKC,49-72 months,99.06545454545456,1.0185185185185184,3,0,Premium,0
2081-KJSQF,0-6 months,20.25,1.0,0,1,Low,0
7623-TRNQN,0-6 months,49.9,1.0,1,1,Medium,0
3323-CPBWR,13-24 months,90.67173913043477,1.0686902107458824,3,1,Premium,1
9330-IJWIO,13-24 months,104.52692307692307,0.9600397394855944,3,1,Premium,0
3384-CTMSF,25-48 months,109.25851063829786,0.9527861893031363,4,1,Premium,0
0902-RFHOF,25-48 months,19.21315789473684,1.046158060539652,0,0,Low,0
9286-DOJGF,25-48 months,75.52236842105263,0.9924212066832762,0,1,High,1
6048-QBXKL,0-6 months,59.125,0.9564482029598308,1,1,Medium,1
9661-MHUMO,0-6 months,49.25,1.0,1,1,Medium,1
7718-RXDGG,13-24 months,73.90666666666667,0.9281977268627096,0,1,High,1
1025-FALIX,25-48 months,69.83269230769231,0.9887918927105994,0,1,Medium,1
3451-VAWLI,25-48 months,20.86857142857143,0.9440032858707558,0,0,Low,1
3407-QGWLG,0-6 months,25.150000000000002,0.7972166998011928,0,1,Low,0
1842-EZJMK,49-72 months,101.421,1.0224706914741521,4,1,Premium,0
2347-WKKAE,25-48 months,95.58571428571429,0.987595277238081,3,1,Premium,0
8735-DCXNF,7-12 months,56.885000000000005,0.9659840028126923,2,1,Medium,1
3214-IYUUQ,49-72 months,96.07704918032786,0.9752589281143892,4,0,Premium,1
1936-UAFEH,49-72 months,107.04926470588236,1.0298996476333737,5,0,Premium,1
3587-PMCOY,7-12 months,106.495,0.9286820977510681,4,0,Premium,0
8079-XRJRS,49-72 months,88.76307692307692,1.0111186217415418,3,0,High,0
1027-LKKQQ,49-72 months,81.76180555555555,0.9839557658170329,5,0,High,1
7148-XZPHA,49-72 months,77.06272727272727,1.0303294836555816,2,1,High,0
8073-IJDCM,0-6 months,20.3,1.0,0,1,Low,0
5309-TAIKL,7-12 months,59.75714285714286,1.0509203920631125,3,1,Medium,1
6856-RAURS,0-6 months,68.025,1.1010657846380008,0,1,Medium,0
8778-LMWTJ,7-12 months,78.6888888888889,0.9512143462298784,1,1,High,0
9717-IOAAF,25-48 months,29.205555555555552,0.8851055735210197,0,0,Low,1
8884-ADFVN,7-12 months,100.12142857142858,1.0182635371334807,3,1,Premium,0
2845-KDHVX,49-72 months,68.41875,0.9982643646661185,4,0,Medium,0
0848-SOMKO,49-72 months,49.182857142857145,0.984082723364703,4,0,Medium,1
2720-WGKHP,0-6 months,90.85,1.034672537149147,2,1,Premium,0
6734-FQAJX,49-72 months,107.04029850746268,0.9814060822399152,5,0,Premium,0
2869-ADAWR,25-48 months,89.26333333333334,1.0004107696329212,2,1,High,1
1535-VTJOQ,13-24 months,23.041666666666668,1.091500904159132,0,0,Low,1
6368-TZZDT,0-6 months,24.2125,0.8053691275167786,0,0,Low,1
0943-ZQPXH,25-48 months,93.70227272727271,0.9919716704261565,3,1,Premium,1
1293-BSEUN,49-72 months,20.5875,1.005464480874317,0,0,Low,0
9894-EZEWG,0-6 months,74.3,1.0,1,1,High,1
1302-TPUBN,49-72 months,18.8,1.0292553191489362,0,0,Low,1
7851-FLGGQ,0-6 months,44.65,1.0,3,1,Medium,0
0637-UBJRP,13-24 months,84.25384615384615,0.9975805715329134,2,1,High,0
0940-OUQEC,7-12 months,78.88,1.0230730223123734,1,1,High,1
2378-VTKDH,49-72 months,101.20846153846153,1.0310402748326,4,1,Premium,0
0927-CNGRH,0-6 months,19.55,1.0,0,1,Low,0
8608-OZTLB,25-48 months,73.74473684210527,1.00413945687471,5,0,High,0
2335-GSODA,13-24 months,37.29347826086956,1.0752550276887205,3,0,Medium,0
1952-DVVSW,7-12 months,18.44,1.0900216919739696,0,0,Low,0
0702-PGIBZ,0-6 months,91.1375,1.115896310519819,3,1,Premium,0
6656-GULJQ,49-72 months,84.62916666666666,0.9872482891044262,5,0,High,1
9853-JFZDU,25-48 months,53.17428571428571,1.0691257858255871,2,1,Medium,0
1963-VAUKV,0-6 months,20.4,1.0,0,1,Low,0
3777-XROBG,49-72 months,18.614655172413794,1.0502477654795535,0,0,Low,1
6994-FGRHH,49-72 months,106.78714285714287,0.9940335246351218,5,0,Premium,0
4000-VGMQP,25-48 months,75.33026315789475,1.0480515624181235,4,0,High,1
3999-WRNGR,49-72 months,51.1575,0.9724869276254704,3,1,Medium,0
3466-RITXD,25-48 months,90.37692307692308,1.0223848838198997,3,1,Premium,1
2680-XKKNJ,7-12 months,58.65625,0.9922216302610549,3,0,Medium,1
3058-HJCUY,25-48 months,102.76463414634148,0.9983979493752001,4,0,Premium,0
2974-GGUXS,25-48 months,91.69583333333334,1.002771845321943,2,1,Premium,1
7994-XIRTR,49-72 months,65.36944444444444,0.9981727786512558,3,0,Medium,1
3259-FDWOY,49-72 months,108.78450704225352,0.9744034594818546,4,0,Premium,1
2101-RANCD,49-72 months,75.36181818181818,0.969987213201766,0,1,High,0
7921-BEPCI,49-72 months,59.236111111111114,1.0086752637749121,2,0,Medium,1
0807-ZABDG,0-6 months,51.550000000000004,1.0688651794374393,2,1,Medium,0
8510-TMWYB,49-72 months,60.11944444444444,0.9946865037194474,2,0,Medium,1
3258-ZKPAI,49-72 months,115.79791666666668,1.0069265782703343,6,0,Premium,1
1428-IEDPR,49-72 months,110.21923076923076,0.9916599783647975,5,0,Premium,0
5298-GSTLM,49-72 months,102.94333333333334,0.9850079331671145,3,0,Premium,1
4450-YOOHP,25-48 months,48.85641025641026,1.0367114516636926,3,1,Medium,1
6728-CZFEI,13-24 months,62.126666666666665,0.9037986908466573,1,0,Medium,0
5748-RNCJT,49-72 months,106.50434782608696,0.9999591770084911,4,0,Premium,1
3653-NCRDJ,25-48 months,18.052325581395348,1.0635748792270532,0,0,Low,0
6121-TNHBO,49-72 months,83.22301587301588,0.9973202620612047,5,0,High,1
5119-NZPTV,0-6 months,70.825,0.9897635015884221,0,1,High,0
6519-ZHPXP,49-72 months,106.66180555555555,1.0153587728607425,6,0,Premium,1
7739-LAXOG,25-48 months,92.328125,0.9861567101032324,2,1,Premium,1
3472-QPRCH,25-48 months,25.1725,1.0030787565796009,0,0,Low,1
8224-UAXBZ,49-72 months,43.79482758620689,1.0355104129758672,3,0,Medium,0
9610-WCESF,49-72 months,46.22686567164179,0.9496642128374015,3,0,Medium,0
9776-CLUJA,49-72 months,74.65392156862745,1.038123629295967,1,1,High,0
2486-WYVVE,25-48 months,80.12903225806451,0.9896537842190016,4,0,High,0
3865-ZYKAD,49-72 months,83.85,1.0125223613595709,2,1,High,1
1422-DGUBX,25-48 months,81.8484375,0.968253059198595,1,0,High,0
2999-AANRQ,13-24 months,72.61190476190475,0.978489687510247,4,0,High,1
8668-KNZTI,49-72 months,53.666346153846156,1.0015587766291008,2,0,Medium,0
0480-KYJVA,49-72 months,24.78472222222222,0.9784253292238723,0,0,Low,1
6034-ZRYCV,49-72 months,54.68680555555555,0.9910982996609482,4,0,Medium,0
9746-YKGXB,49-72 months,43.771153846153844,1.010939765388164,3,0,Medium,1
3926-YZVVX,25-48 months,49.4890243902439,1.0113353539833914,1,0,Medium,1
6000-UKLWI,25-48 months,19.569512195121952,1.029662865333084,0,0,Low,0
2079-FBMZK,0-6 months,69.73333333333333,0.9930688336520076,0,1,Medium,0
6332-FBZRI,49-72 months,69.45149253731343,0.9985386557782195,4,0,Medium,1
2096-XOTMO,13-24 months,17.24375,1.1221457049655674,0,1,Low,0
3266-FTKHB,13-24 months,20.20294117647059,0.9478817877420294,0,0,Low,0
8221-EQDGL,25-48 months,60.87,1.0021356990307213,3,1,Medium,0
2346-LOCWC,49-72 months,20.54137931034483,0.9979855632029544,0,0,Low,1
6608-QQLVK,0-6 months,50.5,1.0,1,1,Medium,0
0298-XACET,49-72 months,49.11538461538461,1.0220830070477682,4,0,Medium,0
7560-QJAVJ,49-72 months,79.84928571428571,0.9968780470350391,5,0,High,1
2995-YWTCD,13-24 months,24.61578947368421,1.011545862732521,0,0,Low,1
3551-HUAZH,0-6 months,74.4,1.0,0,1,High,0
9137-UIYPG,25-48 months,107.32714285714285,0.9960201786260966,5,1,Premium,0
2809-ZMYOQ,25-48 months,104.215625,0.9725029236258957,3,1,Premium,0
5084-OOVCJ,13-24 months,54.14705882352941,1.0222161868549702,2,1,Medium,1
0254-WWRKD,49-72 months,51.22014925373134,0.9869162963502586,1,0,Medium,1
7727-SHVZV,7-12 months,16.705555555555556,1.167276355171267,0,1,Low,1
6302-JGYRJ,25-48 months,83.47419354838709,0.9517911659002204,4,0,High,0
5339-PXDVH,0-6 months,91.9875,0.9854599809756761,2,1,Premium,0
2205-LPVGL,49-72 months,88.375,1.0166902404526166,3,0,High,1
8782-NUUOL,49-72 months,80.01833333333335,0.9872737497656785,5,0,High,0
3685-YLCMQ,49-72 months,107.2344827586207,0.9758987716251849,4,0,Premium,0
7601-WFVZV,0-6 months,19.55,1.0,0,1,Low,0
4609-KNNWG,25-48 months,20.374074074074073,0.9767315033630248,0,0,Low,0
4868-AADLV,49-72 months,119.125,0.9758656873032528,6,0,Premium,0
9529-OFXHY,13-24 months,82.81333333333333,1.0596119787473837,2,1,High,1
8634-MPHTR,25-48 months,103.63936170212766,0.9653668100306915,3,1,Premium,0
2669-QVCRG,25-48 months,77.82073170731708,1.04470875840346,1,1,High,1
2478-EEWWM,49-72 months,45.19915254237288,0.9801068716602606,2,1,Medium,0
9174-IHETN,49-72 months,70.672,0.9954437400950871,0,0,High,1
2233-TXSIU,13-24 months,46.59705882352941,0.9539228681436598,3,0,Medium,1
9644-UMGQA,0-6 months,49.275,0.9974632166412988,1,1,Medium,0
3256-EZDBI,49-72 months,28.61470588235294,1.0291910782197553,1,1,Low,1
8761-NSOBC,25-48 months,99.95795454545454,1.0059229448745495,4,1,Premium,0
0419-YAAPX,49-72 months,87.71326530612245,0.9724868832815644,2,1,High,1
8413-VONUO,0-6 months,83.65,1.1434548714883443,3,1,High,0
0872-CASZJ,49-72 months,69.43898305084745,0.9951182601479167,3,0,Medium,0
4726-DLWQN,49-72 months,69.092,1.0182076072483066,3,1,Medium,1
8164-OCKUJ,49-72 months,21.796610169491526,0.9451010886469674,0,0,Low,0
3094-JOJAI,13-24 months,77.05555555555556,0.9622927180966114,0,1,High,0
9494-MRNYX,7-12 months,78.63,0.9544703039552334,0,1,High,0
2599-CZABP,13-24 months,45.80357142857143,0.9737231968810917,0,0,Medium,0
7945-PRBVF,25-48 months,20.155714285714286,1.0642143312779078,0,0,Low,1
4544-RXFMG,7-12 months,43.1875,1.0060781476121563,0,0,Medium,0
0859-YGKFW,13-24 months,19.216666666666665,1.0433651344319168,0,0,Low,1
1150-FTQGN,49-72 months,96.86333333333333,0.9719880243642246,3,0,Premium,1
9223-UCPVT,0-6 months,94.4,1.0,3,1,Premium,0
7196-LIWRH,0-6 months,20.741666666666667,0.9425472077139414,0,0,Low,0
5448-VWNAM,13-24 months,72.39999999999999,1.0483425414364642,4,1,High,0
1177-XZBJL,49-72 months,65.87830188679246,0.9737652332058828,3,0,Medium,1
3518-FSTWG,49-72 months,110.00972222222222,0.9958210764200134,5,0,Premium,1
9330-VOFSZ,49-72 months,110.67833333333333,1.0010992817022302,5,0,Premium,1
4351-QLCSU,0-6 months,55.0,1.0,1,1,Medium,1
0939-EREMR,13-24 months,55.23846153846154,0.967622893747389,2,1,Medium,0
9389-ACWBI,0-6 months,64.08,1.0916042446941323,0,1,Medium,1
5419-JPRRN,0-6 months,101.45,1.0,3,1,Premium,0
3644-QXEHN,13-24 months,102.65,0.944958597174866,3,1,Premium,0
